GVKEY,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,actq,billexceq,ceqq,cheq,chq,cogsq,cshoq,cshprq,dlcq,dlttq,dvintfq,dvpq,opepsq,optdrq,pstkq,wcapq,dvy,costat,cshtrq,dvpspq,mkvaltq,prccq,prchq,prclq,add1,city,county,naics,sic,spcseccd,state
001300,2000-03-31,2000,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2000Q1,2000Q1,9750.0000,,8945.0000,1000.0000,,4188.0000,798.1610,796.6000,2848.0000,3477.0000,,0.0000,0.6400,,0.0000,1436.0000,149.0000,A,210992400.0000,0.1875,,52.687500000000,60.500000000000,40.312500000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2000-06-30,2000,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2000Q2,2000Q2,9851.0000,,9452.0000,959.0000,,4308.0000,801.0510,799.8000,2600.0000,3444.0000,,0.0000,0.7600,,0.0000,1856.0000,298.0000,A,231200200.0000,0.1875,,33.687500000000,59.125000000000,32.125000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2000-09-30,2000,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2000Q3,2000Q3,11186.0000,,9336.0000,2065.0000,,4246.0000,797.4860,801.0000,2839.0000,4155.0000,,0.0000,0.7600,,0.0000,2917.0000,448.0000,A,277541400.0000,0.1875,,35.625000000000,41.750000000000,33.250000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2000-12-31,2000,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2000Q4,2000Q4,10661.0000,,9707.0000,1196.0000,,4523.0000,807.2920,804.0000,1682.0000,3941.0000,,0.0000,0.7100,,0.0000,3447.0000,599.0000,A,418867700.0000,0.1875,,47.312500000000,55.687500000000,33.375000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2001-03-31,2001,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2001Q1,2001Q1,10291.0000,,9592.0000,1074.0000,,4260.0000,809.2810,809.4000,1741.0000,3906.0000,,0.0000,0.5100,,0.0000,3213.0000,153.0000,A,310108000.0000,0.1875,,40.800000000000,49.940000000000,34.850000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2001-06-30,2001,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2001Q2,2001Q2,10316.0000,,9520.0000,1230.0000,,4321.0000,811.6160,811.4000,1937.0000,3503.0000,,0.0000,0.5500,,0.0000,2670.0000,153.0000,A,594659600.0000,0.0000,,34.990000000000,53.900000000000,33.000000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2001-09-30,2001,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2001Q3,2001Q3,10469.0000,,9252.0000,1324.0000,,4230.0000,813.1890,813.3000,1964.0000,3519.0000,,0.0000,0.4400,,0.0000,2225.0000,457.0000,A,346432700.0000,0.3750,,26.400000000000,39.080000000000,22.150000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2001-12-31,2001,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2001Q4,2001Q4,9894.0000,,9170.0000,1393.0000,,4254.0000,814.9660,815.0000,539.0000,4731.0000,,0.0000,0.5500,,0.0000,3674.0000,609.0000,A,202030900.0000,0.1875,,33.820000000000,34.900000000000,25.320000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2002-03-31,2002,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2002Q1,2002Q1,9737.0000,,9483.0000,1592.0000,,3851.0000,817.6100,817.0000,593.0000,4653.0000,,0.0000,0.4500,,0.0000,3734.0000,153.0000,A,267470200.0000,0.1875,,38.270000000000,40.880000000000,28.560000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2002-06-30,2002,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2002Q2,2002Q2,10247.0000,,10071.0000,1976.0000,,4140.0000,819.2900,819.0000,397.0000,4707.0000,,0.0000,0.5500,,0.0000,4264.0000,306.0000,A,185822900.0000,0.1875,,35.230000000000,40.950000000000,33.970000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2002-09-30,2002,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2002Q3,2002Q3,9976.0000,,10372.0000,2002.0000,,4066.0000,821.0510,821.1000,180.0000,4708.0000,,0.0000,0.5000,,0.0000,4610.0000,460.0000,A,274549800.0000,0.1875,,21.660000000000,36.780000000000,21.330000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2002-12-31,2002,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2002Q4,2002Q4,10195.0000,,8925.0000,2021.0000,,4326.0000,854.4930,824.0000,370.0000,4719.0000,,0.0000,0.5000,,0.0000,3621.0000,614.0000,A,277175400.0000,0.1875,,24.000000000000,27.260000000000,18.770000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2003-03-31,2003,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2003Q1,2003Q1,10820.0000,,9224.0000,2290.0000,,4098.0000,857.9020,856.8000,483.0000,4721.0000,,0.0000,0.3200,,0.0000,3931.0000,161.0000,A,224209800.0000,0.1875,,21.360000000000,26.000000000000,20.200000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2003-06-30,2003,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2003Q2,2003Q2,11116.0000,,9739.0000,2626.0000,,4337.0000,860.0550,860.0000,388.0000,5042.0000,,0.0000,0.3700,,0.0000,4467.0000,322.0000,A,245163600.0000,0.1875,,26.850000000000,29.210000000000,21.450000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2003-09-30,2003,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2003Q3,2003Q3,11223.0000,,9884.0000,2870.0000,,4336.0000,862.0510,862.0000,201.0000,5006.0000,,0.0000,0.4000,,0.0000,4629.0000,483.0000,A,208597900.0000,0.1875,,26.350000000000,30.070000000000,25.940000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2003-12-31,2003,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2003Q4,2003Q4,11523.0000,,10729.0000,2950.0000,,4597.0000,862.3300,864.0000,199.0000,4961.0000,,0.0000,0.4900,,0.0000,4740.0000,645.0000,A,239244163.0000,0.1875,,33.430000000000,33.500000000000,26.250000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2004-03-31,2004,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2004Q1,2004Q1,12043.0000,,10757.0000,3200.0000,,4711.0000,859.1960,861.0000,563.0000,4954.0000,,0.0000,0.3600,,0.0000,4822.0000,161.0000,A,231219400.0000,0.1875,,33.850000000000,37.650000000000,31.230000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2004-06-30,2004,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2004Q2,2004Q2,12017.0000,,10886.0000,3232.0000,,4835.0000,859.5720,860.0000,285.0000,4825.0000,,0.0000,0.4200,,0.0000,4964.0000,322.0000,A,170506000.0000,0.1875,,36.630000000000,37.590000000000,32.440000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2004-09-30,2004,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2004Q3,2004Q3,12355.0000,,11205.0000,3433.0000,,4821.0000,860.1680,861.0000,198.0000,4839.0000,,0.0000,0.4700,,0.0000,5125.0000,483.0000,A,200238100.0000,0.1875,,35.860000000000,38.460000000000,34.000000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2004-12-31,2004,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2004Q4,2004Q4,12820.0000,,11252.0000,3586.0000,,4947.0000,850.0130,854.0000,1204.0000,4069.0000,,0.0000,0.6000,,0.0000,4081.0000,643.0000,A,241220900.0000,0.1875,,35.410000000000,37.230000000000,31.850000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2005-03-31,2005,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2005Q1,2005Q1,14913.0000,,11431.0000,4096.0000,,4822.0000,853.0300,852.5000,1079.0000,4042.0000,,0.0000,0.5000,2.4000,0.0000,3362.0000,176.0000,A,238737600.0000,0.2063,,37.210000000000,39.500000000000,33.630000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2005-06-30,2005,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2005Q2,2005Q2,12870.0000,,11518.0000,1929.0000,,5220.0000,855.1470,854.9000,1624.0000,4091.0000,,0.0000,0.6000,2.4000,0.0000,3198.0000,352.0000,A,237633600.0000,0.2063,,36.630000000000,38.340000000000,34.930000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2005-09-30,2005,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2005Q3,2005Q3,12569.0000,,11375.0000,1452.0000,,5078.0000,842.7590,851.0000,1438.0000,3972.0000,,0.0000,0.5900,2.4000,0.0000,2863.0000,528.0000,A,214371900.0000,0.2063,,37.500000000000,39.500000000000,34.500000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2005-12-31,2005,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2005Q4,2005Q4,11962.0000,,11254.0000,1234.0000,,5394.0000,829.4830,836.0000,2024.0000,3082.0000,,0.0000,0.6700,2.4000,0.0000,1532.0000,700.0000,A,266969800.0000,0.2063,,37.250000000000,38.660000000000,32.680000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2006-03-31,2006,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2006Q1,2006Q1,12178.0000,,10913.0000,1442.0000,,5282.0000,827.9380,830.0000,1340.0000,3964.0000,,0.0000,0.6100,2.1500,0.0000,2273.0000,189.0000,A,235063500.0000,0.2269,35410.9083,42.770000000000,43.210000000000,35.240000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2006-06-30,2006,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2006Q2,2006Q2,12213.0000,,10978.0000,1424.0000,,5694.0000,818.9410,825.0000,1810.0000,3911.0000,,0.0000,0.7300,2.1000,0.0000,2004.0000,376.0000,A,216400400.0000,0.2269,33003.3223,40.300000000000,44.480000000000,37.370000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2006-09-30,2006,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2006Q3,2006Q3,12535.0000,,11321.0000,1415.0000,,5816.0000,816.5100,817.5000,1501.0000,3909.0000,,0.0000,0.7500,2.3100,0.0000,2449.0000,560.0000,A,236102700.0000,0.2269,33395.2590,40.900000000000,41.500000000000,35.530000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2006-12-31,2006,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2006Q4,2006Q4,12304.0000,,9720.0000,1224.0000,,6038.0000,800.5920,811.0000,1154.0000,3909.0000,,0.0000,0.8300,2.1500,0.0000,2169.0000,744.0000,A,233561600.0000,0.2269,36218.7821,45.240000000000,45.770000000000,40.700000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2007-03-31,2007,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2007Q1,2007Q1,12696.0000,,9163.0000,1378.0000,1378.0000,5791.0000,779.7180,794.5000,1289.0000,4704.0000,,0.0000,0.8100,2.1000,0.0000,2322.0000,199.0000,A,232532349.0000,0.2500,35913.8111,46.060000000000,48.500000000000,43.140000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2007-06-30,2007,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2007Q2,2007Q2,13109.0000,,7800.0000,1633.0000,1633.0000,6164.0000,748.3960,768.3000,3066.0000,4485.0000,,0.0000,0.9000,1.9600,0.0000,740.0000,392.0000,A,388879979.0000,0.2500,42119.7269,56.280000000000,59.370000000000,45.580000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2007-09-30,2007,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2007Q3,2007Q3,13656.0000,,8255.0000,1787.0000,1787.0000,6338.0000,746.7700,748.0000,2462.0000,5391.0000,,0.0000,0.9500,1.7500,0.0000,1564.0000,580.0000,A,316853639.0000,0.2500,44410.4119,59.470000000000,61.900000000000,52.880000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2007-12-31,2007,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2007Q4,2007Q4,13685.0000,,9222.0000,1829.0000,1829.0000,6675.0000,746.5540,747.0000,2238.0000,5419.0000,,0.0000,1.0400,2.0900,0.0000,1744.0000,767.0000,A,277676239.0000,0.2500,45965.3298,61.570000000000,62.290000000000,53.060000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2008-03-31,2008,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2008Q1,2008Q1,14743.0000,,9636.0000,2234.0000,2234.0000,6284.0000,741.5240,743.4000,1476.0000,6576.0000,,0.0000,0.9800,,0.0000,3411.0000,204.0000,A,343294230.0000,0.2750,41836.7841,56.420000000000,61.520000000000,52.050000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2008-06-30,2008,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2008Q2,2008Q2,15459.0000,,10261.0000,2204.0000,2204.0000,6959.0000,744.4360,743.9000,1934.0000,6575.0000,,0.0000,1.0600,,0.0000,3232.0000,409.0000,A,301163304.0000,0.2750,37430.2421,50.280000000000,62.990000000000,48.430000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2008-09-30,2008,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2008Q3,2008Q3,14996.0000,,9538.0000,2292.0000,2292.0000,6706.0000,726.2870,730.9000,3230.0000,5963.0000,,0.0000,0.6400,,0.0000,1386.0000,610.0000,A,371728193.0000,0.2750,30177.2249,41.550000000000,53.710000000000,39.270000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2008-12-31,2008,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2008Q4,2008Q4,13263.0000,,7187.0000,2065.0000,2065.0000,6234.0000,734.5860,729.0000,2510.0000,5865.0000,,0.0000,1.0300,1.8800,0.0000,974.0000,811.0000,A,523187354.0000,0.2750,24116.4584,32.830000000000,41.180000000000,23.240000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2009-03-31,2009,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2009Q1,2009Q1,12781.0000,,7415.0000,2052.0000,2052.0000,5428.0000,743.8490,737.7000,2192.0000,6266.0000,,0.0000,0.6100,,0.0000,1843.0000,224.0000,A,441669612.0000,0.3025,20723.6331,27.860000000000,36.400000000000,23.060000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2009-06-30,2009,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2009Q2,2009Q2,13718.0000,,8467.0000,2606.0000,2606.0000,5333.0000,752.0540,747.7000,2395.0000,6251.0000,,0.0000,0.6900,,0.0000,2723.0000,452.0000,A,427859250.0000,0.3025,23614.4956,31.400000000000,36.660000000000,27.440000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2009-09-30,2009,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2009Q3,2009Q3,13886.0000,,9492.0000,2604.0000,2604.0000,5455.0000,763.0440,760.8000,1968.0000,6256.0000,,0.0000,0.8600,,0.0000,2852.0000,684.0000,A,366093803.0000,0.3025,28347.0846,37.150000000000,40.550000000000,29.170000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2009-12-31,2009,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2009Q4,2009Q4,13936.0000,,8844.0000,2801.0000,2801.0000,5601.0000,764.2090,764.0000,1361.0000,6246.0000,,0.0000,0.9200,4.2600,0.0000,2789.0000,918.0000,A,331591522.0000,0.3025,29956.9928,39.200000000000,41.550000000000,35.420000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2010-03-31,2010,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2010Q1,2010Q1,14333.0000,,8987.0000,2851.0000,2851.0000,5295.0000,766.1820,765.7000,1315.0000,6246.0000,,0.0000,0.6800,,0.0000,3232.0000,231.0000,A,348207834.0000,0.3025,34685.0591,45.270000000000,45.780000000000,36.680000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2010-06-30,2010,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2010Q2,2010Q2,14924.0000,,9008.0000,2451.0000,2451.0000,5603.0000,772.2100,769.6000,1228.0000,6254.0000,,0.0000,0.7800,,0.0000,4237.0000,464.0000,A,379520458.0000,0.3025,30139.3563,39.030000000000,48.631500000000,38.540000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2010-09-30,2010,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2010Q3,2010Q3,15163.0000,,10330.0000,2640.0000,2640.0000,5743.0000,780.1730,776.5000,985.0000,6265.0000,,0.0000,0.8500,,0.0000,3617.0000,704.0000,A,309739859.0000,0.3025,34280.8016,43.940000000000,44.890000000000,37.890000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2010-12-31,2010,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2010Q4,2010Q4,15011.0000,,10666.0000,2650.0000,2650.0000,6535.0000,783.0000,782.3000,889.0000,5755.0000,,0.0000,0.4300,3.0000,0.0000,3294.0000,944.0000,A,299101788.0000,0.3025,41624.2800,53.160000000000,53.740000000000,43.410000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2011-03-31,2011,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2011Q1,2011Q1,16031.0000,,11690.0000,3076.0000,3076.0000,6064.0000,787.0080,785.5000,875.0000,6763.0000,,0.0000,0.9400,,0.0000,4261.0000,264.0000,A,246042680.0000,0.3325,46992.2477,59.710000000000,59.950000000000,52.980000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2011-06-30,2011,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2011Q2,2011Q2,17386.0000,,12072.0000,3548.0000,3548.0000,6344.0000,782.4250,785.0000,932.0000,6790.0000,,0.0000,1.0500,,0.0000,5275.0000,530.0000,A,261429334.0000,0.3325,46624.7058,59.590000000000,62.276000000000,55.370000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2011-09-30,2011,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2011Q3,2011Q3,17044.0000,,11662.0000,3885.0000,3885.0000,6464.0000,773.4970,778.2000,1275.0000,6880.0000,,0.0000,1.1600,,0.0000,4185.0000,796.0000,A,417956446.0000,0.3325,33964.2533,43.910000000000,60.650000000000,41.500000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2011-12-31,2011,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2011Q4,2011Q4,16134.0000,,10806.0000,3698.0000,3698.0000,8081.0000,774.7000,774.7000,674.0000,6881.0000,,0.0000,-0.3800,2.6800,0.0000,3859.0000,1091.0000,A,295298904.0000,0.3725,42104.9450,54.350000000000,55.810000000000,41.220000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2012-03-31,2012,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2012Q1,2012Q1,16553.0000,,11743.0000,3988.0000,3988.0000,6531.0000,779.1810,777.3000,1632.0000,6269.0000,,0.0000,1.1100,,0.0000,3887.0000,291.0000,A,224073079.0000,0.3725,47569.0001,61.050000000000,62.000000000000,54.730000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2012-06-30,2012,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2012Q2,2012Q2,16644.0000,,11993.0000,4221.0000,4221.0000,6565.0000,780.5690,781.4000,1633.0000,6342.0000,,0.0000,1.2100,,0.0000,3832.0000,582.0000,A,248041919.0000,0.3725,43586.9730,55.840000000000,61.470000000000,52.210000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2012-09-30,2012,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2012Q3,2012Q3,17746.0000,,13132.0000,4760.0000,4760.0000,6485.0000,783.3720,783.6000,1598.0000,6391.0000,,0.0000,1.2500,,0.0000,5033.0000,880.0000,A,197621064.0000,0.3725,46806.4770,59.750000000000,61.950000000000,52.730000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2012-12-31,2012,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2012Q4,2012Q4,17598.0000,,12975.0000,4634.0000,4634.0000,7356.0000,782.8000,787.2000,1101.0000,6395.0000,,0.0000,0.3400,2.5700,0.0000,4553.0000,1211.0000,A,220041835.0000,0.4100,49684.3160,63.470000000000,64.490000000000,58.290000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2013-03-31,2013,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2013Q1,2013Q1,17681.0000,,13442.0000,4539.0000,4539.0000,6427.0000,786.7840,785.8000,1912.0000,5787.0000,,0.0000,1.2900,,0.0000,4570.0000,322.0000,A,215022557.0000,0.4100,59284.1744,75.350000000000,75.755000000000,64.160000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2013-06-30,2013,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2013Q2,2013Q2,17849.0000,,13777.0000,4549.0000,4549.0000,6633.0000,784.8430,787.6000,1923.0000,5779.0000,,0.0000,1.3900,,0.0000,4369.0000,665.0000,A,214215578.0000,0.4100,62269.4436,79.340000000000,81.240000000000,70.920000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2013-09-30,2013,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2013Q3,2013Q3,19304.0000,,14959.0000,5499.0000,5499.0000,6596.0000,784.6720,786.3000,2819.0000,5789.0000,,0.0000,1.3100,,0.0000,4641.0000,995.0000,A,161158507.0000,0.4100,65159.1629,83.040000000000,87.550000000000,77.320000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2013-12-31,2013,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2013Q4,2013Q4,21164.0000,,17467.0000,6422.0000,6422.0000,7153.0000,783.8000,785.9000,2028.0000,6801.0000,,0.0000,1.3100,2.5500,0.0000,6983.0000,1353.0000,A,159043154.0000,0.4500,71615.8060,91.370000000000,91.560000000000,81.040000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2014-03-31,2014,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2014Q1,2014Q1,21531.0000,,17927.0000,6672.0000,6672.0000,6538.0000,783.1200,784.9000,2552.0000,6804.0000,,0.0000,1.4000,,0.0000,7178.0000,363.0000,A,187011324.0000,0.4500,72642.2112,92.760000000000,95.905000000000,88.120000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2014-06-30,2014,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2014Q2,2014Q2,22453.0000,,18696.0000,6582.0000,6582.0000,6953.0000,782.5440,784.5000,2405.0000,6839.0000,,0.0000,1.4600,,0.0000,8129.0000,736.0000,A,164470562.0000,0.4500,72737.4648,92.950000000000,96.490000000000,89.963100000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2014-09-30,2014,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2014Q3,2014Q3,22358.0000,,18937.0000,6428.0000,6428.0000,6789.0000,782.8100,784.5000,2129.0000,6760.0000,,0.0000,1.5500,,0.0000,8411.0000,1101.0000,A,173028070.0000,0.4500,72895.2672,93.120000000000,98.090000000000,90.180000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2014-12-31,2014,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2014Q4,2014Q4,22191.0000,,17657.0000,6959.0000,6959.0000,7228.0000,782.2000,783.8000,2637.0000,6046.0000,,0.0000,1.2700,2.0500,0.0000,7418.0000,1510.0000,A,186963547.0000,0.5175,78157.4240,99.920000000000,102.390000000000,82.890000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2015-03-31,2015,1,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2015Q1,2015Q1,22272.0000,,17542.0000,6575.0000,6575.0000,6024.0000,781.7070,783.8000,4046.0000,5661.0000,,0.0000,1.4900,,0.0000,6840.0000,415.0000,A,181101108.0000,0.5175,81539.8572,104.310000000000,106.150000000000,96.500000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2015-06-30,2015,2,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2015Q2,2015Q2,23180.0000,,18457.0000,5954.0000,5954.0000,6476.0000,781.7620,783.3000,4157.0000,5562.0000,,0.0000,1.5900,,0.0000,7606.0000,851.0000,A,163428580.0000,0.5175,79716.2711,101.970000000000,107.100000000000,100.150000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2015-09-30,2015,3,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2015Q3,2015Q3,23479.0000,,17760.0000,6563.0000,6563.0000,6306.0000,770.6910,780.4000,4968.0000,5599.0000,,0.0000,1.6900,,0.0000,7112.0000,1261.0000,A,216410767.0000,0.5175,72976.7308,94.690000000000,107.410000000000,87.000000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
001300,2015-12-31,2015,4,12,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2015Q4,2015Q4,20053.0000,,18283.0000,5455.0000,5455.0000,6575.0000,770.4000,771.8000,6514.0000,5554.0000,,0.0000,1.6300,1.9800,0.0000,1682.0000,1726.0000,A,214867658.0000,0.5950,79790.3280,103.570000000000,106.140000000000,93.010000000000,855 South Mint Street,Charlotte,,336413,9997,925,NC
